ticker,rank,asof,variant,score,pct_rank,quintile,target_weight_new_tranche,last_adj_close,adv20_dollars,drivers
EOG,135,2026-08-26,beta_hedged,0.49373746985725653,0.29842931937172773,2,0.0,144.83999633789062,403343390.0,vol_63d(-0.004) | vol_21d(-0.004) | vol_63d_rank(+0.004)
AMD,136,2026-08-26,beta_hedged,0.49358675337853636,0.2931937172774869,2,0.0,480.92999267578125,12025518597.0,vol_63d(+0.006) | vol_21d(-0.004) | mkt_breadth(-0.003)
LOW,137,2026-08-26,beta_hedged,0.4931902852873608,0.2879581151832461,2,0.0,210.36000061035156,610999110.0,vol_63d(-0.005) | ret_21d_rank(+0.003) | close_vs_sma200(-0.002)
TTD,138,2026-08-26,beta_hedged,0.4927681317410951,0.28272251308900526,2,0.0,13.029999732971191,461065076.0,mkt_dispersion(-0.007) | mkt_breadth(-0.006) | ret_21d_rank(-0.006)
MDT,139,2026-08-26,beta_hedged,0.4926986160314519,0.2774869109947644,2,0.0,92.0199966430664,608632755.0,vol_63d(-0.007) | vol_63d_rank(-0.002) | vol_10d(-0.002)
HAL,140,2026-08-26,beta_hedged,0.49262650036476097,0.27225130890052357,2,0.0,34.439998626708984,341862447.0,vol_63d(-0.004) | vol_63d_rank(+0.004) | close_vs_sma200(-0.003)
KMB,141,2026-08-26,beta_hedged,0.4923000221965301,0.2670157068062827,2,0.0,110.33999633789062,373147583.0,vol_63d(-0.006) | vol_10d(-0.002) | mkt_dispersion(-0.001)
CMI,142,2026-08-26,beta_hedged,0.4922410728328837,0.2617801047120419,2,0.0,578.1400146484375,627527872.0,vol_21d(-0.004) | vol_63d_rank(+0.003) | ret_63d_rank(-0.003)
DHI,143,2026-08-26,beta_hedged,0.49220920883824576,0.25654450261780104,2,0.0,149.25,306068322.0,vol_63d_rank(+0.004) | vol_63d(-0.004) | vol_21d(-0.004)
DOV,144,2026-08-26,beta_hedged,0.4920768637984699,0.2513089005235602,2,0.0,204.66000366210938,196435029.0,vol_63d(-0.006) | close_vs_sma200(-0.002) | mkt_dispersion(-0.002)
ORLY,145,2026-08-26,beta_hedged,0.49201434421337176,0.24607329842931938,2,0.0,89.55000305175781,481412608.0,vol_63d(-0.005) | close_vs_sma200(-0.003) | mkt_dispersion(-0.001)
ROL,146,2026-08-26,beta_hedged,0.49184882800854224,0.24083769633507854,2,0.0,36.70000076293945,188437545.0,vol_63d(-0.003) | close_vs_sma200(-0.003) | mkt_dispersion(-0.003)
GOOGL,147,2026-08-26,beta_hedged,0.491828749376114,0.2356020942408377,2,0.0,342.0,9209093009.0,vol_63d(-0.005) | vol_21d(-0.004) | vol_63d_rank(+0.004)
EMR,148,2026-08-26,beta_hedged,0.49149869371431537,0.23036649214659685,2,0.0,158.2899932861328,462434353.0,vol_63d(-0.006) | vol_21d(-0.002) | vol_10d(-0.002)
SMCI,149,2026-08-26,beta_hedged,0.49127865191667014,0.225130890052356,2,0.0,37.38999938964844,1931075130.0,vol_63d(+0.012) | mkt_dispersion(-0.008) | vol_21d_rank(-0.008)
CDNS,150,2026-08-26,beta_hedged,0.4912044484823351,0.2198952879581152,2,0.0,334.67999267578125,699939477.0,ret_21d_rank(-0.003) | close_vs_sma200(-0.003) | vol_63d_rank(+0.003)
HSY,151,2026-08-26,beta_hedged,0.49094889493611493,0.21465968586387435,2,0.0,185.35000610351562,245111560.0,vol_63d(-0.006) | close_vs_sma200(-0.002) | mkt_dispersion(-0.001)
CTVA,152,2026-08-26,beta_hedged,0.4907924514806184,0.2094240837696335,2,0.0,82.87999725341797,409627597.0,vol_21d(-0.005) | vol_63d(-0.002) | vol_63d_rank(+0.002)
GLW,153,2026-08-26,beta_hedged,0.4902545459161865,0.20418848167539266,2,0.0,152.77999877929688,1743266019.0,mkt_dispersion(-0.015) | vol_63d(+0.013) | vol_10d(+0.007)
DVN,154,2026-08-26,beta_hedged,0.4899812315766843,0.19895287958115182,1,0.0,46.83000183105469,484810072.0,vol_63d(-0.004) | vol_21d(-0.004) | vol_63d_rank(+0.004)
ADM,155,2026-08-26,beta_hedged,0.489822414584644,0.193717277486911,1,0.0,80.08999633789062,328747111.0,vol_63d(-0.006) | mkt_dispersion(-0.001) | vol_21d(+0.001)
WM,156,2026-08-26,beta_hedged,0.4897819254305611,0.18848167539267016,1,0.0,221.24000549316406,465350608.0,ret_21d_rank(+0.008) | vol_63d_rank(-0.007) | vol_63d(-0.006)
STE,157,2026-08-26,beta_hedged,0.4894135434852695,0.18324607329842932,1,0.0,236.77000427246094,183225982.0,vol_63d(-0.006) | vol_63d_rank(-0.002) | close_vs_sma200(-0.002)
ALB,158,2026-08-26,beta_hedged,0.48930115861852874,0.17801047120418848,1,0.0,134.50999450683594,298193497.0,vol_21d(-0.004) | vol_63d(+0.004) | bb_position(-0.003)
MDLZ,159,2026-08-26,beta_hedged,0.48920716156017535,0.17277486910994763,1,0.0,63.0099983215332,508423082.0,vol_63d(-0.006) | mkt_dispersion(-0.002) | close_vs_sma200(-0.001)
APD,160,2026-08-26,beta_hedged,0.48816377775835934,0.16753926701570682,1,0.0,306.6600036621094,309831161.0,vol_63d(-0.006) | vol_63d_rank(-0.002) | mkt_dispersion(-0.002)
WY,161,2026-08-26,beta_hedged,0.4879921185263532,0.16230366492146597,1,0.0,24.079999923706055,135863060.0,vol_21d(-0.005) | vol_63d(-0.005) | close_vs_sma200(-0.002)
HD,162,2026-08-26,beta_hedged,0.48792452477453413,0.15706806282722513,1,0.0,334.8500061035156,1320267889.0,vol_63d(-0.006) | close_vs_sma200(-0.003) | mkt_dispersion(-0.002)
MCHP,163,2026-08-26,beta_hedged,0.48728653075055833,0.1518324607329843,1,0.0,74.05000305175781,813009210.0,vol_63d(+0.008) | mkt_breadth(-0.006) | mkt_dispersion(-0.005)
PG,164,2026-08-26,beta_hedged,0.4868623209430558,0.14659685863874344,1,0.0,145.0,1386035954.0,vol_63d_rank(-0.006) | mkt_dispersion(-0.004) | close_vs_sma200(-0.002)
AMAT,165,2026-08-26,beta_hedged,0.4863264960720075,0.14136125654450263,1,0.0,479.760009765625,4006176411.0,mkt_breadth(-0.004) | close_vs_sma50(-0.004) | vol_21d(-0.003)
COR,166,2026-08-26,beta_hedged,0.4859975310632291,0.13612565445026178,1,0.0,327.7900085449219,468711413.0,vol_63d(-0.010) | vol_63d_rank(-0.006) | close_vs_sma200(-0.002)
COHR,167,2026-08-26,beta_hedged,0.48561594540427905,0.13089005235602094,1,0.0,294.3699951171875,2435096551.0,mkt_dispersion(-0.015) | vol_63d(+0.015) | vol_21d_rank(-0.011)
VLTO,168,2026-08-26,beta_hedged,0.4850281743877591,0.1256544502617801,1,0.0,98.69000244140625,146228654.0,vol_63d(-0.008) | vol_63d_rank(-0.008) | vol_10d(-0.002)
MAA,169,2026-08-26,beta_hedged,0.4850031230330038,0.12041884816753927,1,0.0,131.5,128592924.0,vol_63d_rank(-0.008) | mkt_dispersion(-0.003) | close_vs_sma200(-0.002)
KLAC,170,2026-08-26,beta_hedged,0.4842672970007024,0.11518324607329843,1,0.0,183.8300018310547,2102592669.0,close_vs_sma200(-0.004) | close_vs_sma50(-0.004) | vol_63d_rank(-0.003)
CHRW,171,2026-08-26,beta_hedged,0.4822586564922184,0.1099476439790576,1,0.0,151.72999572753906,305086551.0,ret_63d_rank(-0.004) | vol_21d(-0.004) | ret_63d(-0.003)
JNJ,172,2026-08-26,beta_hedged,0.481028921679461,0.10471204188481675,1,0.0,270.0,1704070644.0,vol_63d_rank(-0.012) | vol_63d(-0.011) | close_vs_sma200(+0.003)
VRT,173,2026-08-26,beta_hedged,0.4808915580928401,0.09947643979057591,1,0.0,263.80999755859375,1603596844.0,mkt_breadth(-0.007) | vol_63d(+0.006) | close_vs_sma200(-0.006)
TJX,174,2026-08-26,beta_hedged,0.4804788514330984,0.09424083769633508,1,0.0,136.8300018310547,957886166.0,vol_63d(-0.008) | vol_63d_rank(-0.007) | mkt_dispersion(-0.003)
ON,175,2026-08-26,beta_hedged,0.4798885008363969,0.08900523560209424,1,0.0,73.22000122070312,759045270.0,mkt_dispersion(-0.005) | vol_63d_rank(-0.004) | vol_21d(-0.004)
NSC,176,2026-08-26,beta_hedged,0.47911940554747817,0.08376963350785341,1,0.0,352.67999267578125,416085152.0,vol_63d_rank(-0.011) | vol_63d(-0.008) | mkt_dispersion(-0.002)
MMM,177,2026-08-26,beta_hedged,0.479083898974579,0.07853403141361257,1,0.0,180.0,500982637.0,vol_63d_rank(-0.012) | vol_63d(-0.009) | mkt_dispersion(-0.002)
CAH,178,2026-08-26,beta_hedged,0.4782198792214039,0.07329842931937172,1,0.0,238.39999389648438,457691677.0,vol_63d_rank(-0.012) | vol_63d(-0.009) | vol_10d(-0.002)
ECL,179,2026-08-26,beta_hedged,0.4772825203476039,0.06806282722513089,1,0.0,290.6000061035156,409634854.0,vol_63d_rank(-0.011) | vol_63d(-0.009) | mkt_dispersion(-0.003)
RSG,180,2026-08-26,beta_hedged,0.4766060524232946,0.06282722513089005,1,0.0,222.17999267578125,304903287.0,vol_63d_rank(-0.010) | vol_63d(-0.007) | mkt_dispersion(-0.004)
FAST,181,2026-08-26,beta_hedged,0.4765630212842081,0.05759162303664921,1,0.0,51.150001525878906,372328995.0,vol_63d_rank(-0.012) | vol_63d(-0.009) | mkt_dispersion(-0.002)
MNST,182,2026-08-26,beta_hedged,0.4749904600878329,0.05235602094240838,1,0.0,47.810001373291016,524874461.0,vol_21d_rank(-0.009) | ret_21d_rank(-0.007) | mkt_dispersion(-0.005)
KVUE,183,2026-08-26,beta_hedged,0.4748951138764879,0.04712041884816754,1,0.0,19.219999313354492,414558508.0,vol_63d_rank(-0.012) | vol_63d(-0.008) | mkt_dispersion(-0.002)
XOM,184,2026-08-26,beta_hedged,0.4738230781920487,0.041884816753926704,1,0.0,158.19000244140625,2258550595.0,vol_63d_rank(-0.011) | vol_63d(-0.010) | mkt_dispersion(-0.002)
EW,185,2026-08-26,beta_hedged,0.4735731476230109,0.03664921465968586,1,0.0,90.77999877929688,292458169.0,vol_63d_rank(-0.012) | vol_63d(-0.009) | mkt_dispersion(-0.003)
PEP,186,2026-08-26,beta_hedged,0.47120777532054064,0.031413612565445025,1,0.0,142.19000244140625,958609680.0,vol_63d_rank(-0.012) | vol_63d(-0.008) | mkt_dispersion(-0.003)
OTIS,187,2026-08-26,beta_hedged,0.470482894221715,0.02617801047120419,1,0.0,72.36000061035156,225307272.0,vol_63d_rank(-0.012) | vol_63d(-0.008) | close_vs_sma200(-0.003)
CHD,188,2026-08-26,beta_hedged,0.47018420284676415,0.020942408376963352,1,0.0,102.86000061035156,193444592.0,vol_63d_rank(-0.013) | vol_63d(-0.010) | close_vs_sma200(-0.002)
CL,189,2026-08-26,beta_hedged,0.4696884307003624,0.015706806282722512,1,0.0,92.05999755859375,413624294.0,vol_63d_rank(-0.014) | vol_63d(-0.011) | mkt_dispersion(-0.002)
PLD,190,2026-08-26,beta_hedged,0.4691160745572161,0.010471204188481676,1,0.0,142.58999633789062,638450991.0,vol_63d_rank(-0.014) | vol_63d(-0.010) | mkt_dispersion(-0.003)
DD,191,2026-08-26,beta_hedged,0.46851223655135527,0.005235602094240838,1,0.0,137.97999572753906,246163406.0,vol_63d_rank(-0.015) | vol_63d(-0.011) | close_vs_sma200(-0.003)
